STOP_ID,STOP_NAME,MODE,LONGITUDE,LATITUDE
17928,Ballarat Rd/Gordon St #58,METRO TRAM,144.889554,-37.790476
17929,Droop St/Ballarat Rd #59,METRO TRAM,144.893571,-37.792584
17930,Tiernan St/Droop St #60,METRO TRAM,144.895516,-37.794890
17931,Geelong Rd/Droop St #61,METRO TRAM,144.897131,-37.796793
17932,Nicholson St/Hopkins St #62,METRO TRAM,144.899736,-37.799841
17933,Footscray Market/Leeds St #63,METRO TRAM,144.901058,-37.800081
17934,Footscray Station/Leeds St #64,METRO TRAM,144.900920,-37.801367
17935,Epsom Rd/Maribyrnong Rd #40,METRO TRAM,144.905121,-37.770432
17936,Bowen St/Maribyrnong Rd #39,METRO TRAM,144.909003,-37.770862
17937,Hotham St/Maribyrnong Rd #38,METRO TRAM,144.912330,-37.771236
17938,Union Rd/Maribyrnong Rd #37,METRO TRAM,144.915939,-37.771706
17940,Moore St/Maribyrnong Rd #35,METRO TRAM,144.921135,-37.772212
17941,Ascot Vale Rd/Maribyrnong Rd #34,METRO TRAM,144.923705,-37.772474
17942,Chaucer St/Ascot Vale Rd #33,METRO TRAM,144.924284,-37.770051
17944,Central Park Ave/Cordite Ave #49,METRO TRAM,144.877977,-37.768856
17945,St Leonards Rd/Union Rd #36,METRO TRAM,144.915943,-37.773571
17946,Bloomfield Rd/Union Rd #35,METRO TRAM,144.915560,-37.775889
17948,Melbourne Showgrounds/Union Rd #33,METRO TRAM,144.914849,-37.780175
17949,Sandown Rd/Epsom Rd #32,METRO TRAM,144.916712,-37.782587
17950,Racing Victoria/Epsom Rd #31,METRO TRAM,144.918125,-37.784018
17951,Flemington Racecourse/Epsom Rd #30,METRO TRAM,144.919987,-37.786043
17952,Flemington Racecourse/Racecourse Rd #29,METRO TRAM,144.922006,-37.787349
17953,Smithfield Rd/Racecourse Rd #28,METRO TRAM,144.924950,-37.787626
17954,Newmarket Plaza/Racecourse Rd #26,METRO TRAM,144.928154,-37.787971
17955,Wellington St/Racecourse Rd #25,METRO TRAM,144.931235,-37.788241
17956,Victoria St/Racecourse Rd #24,METRO TRAM,144.933490,-37.788443
17957,Stubbs St/Racecourse Rd #23,METRO TRAM,144.936581,-37.788768
17958,Boundary Rd/Racecourse Rd #22,METRO TRAM,144.939852,-37.789131
17959,Melrose St/Flemington Rd #20,METRO TRAM,144.943485,-37.790394
17961,Abbotsford St Interchange/Abbotsford St #19,METRO TRAM,144.947096,-37.794106
18006,Albert St/Gisborne St #11,METRO TRAM,144.975606,-37.809695
18009,Nicholson St/Victoria Pde #10,METRO TRAM,144.973562,-37.808019
18010,La Trobe St/Victoria St #9,METRO TRAM,144.970972,-37.807614
18030,Melbourne Central & State Library stations/La Trobe St (Melb... #6,METRO TRAM,144.964115,-37.809542
18033,Flagstaff Station/La Trobe St  #3,METRO TRAM,144.956764,-37.811685
18037,New Quay Prom/Docklands Dr #D10,METRO TRAM,144.940508,-37.813781
18038,Waterfront City/Docklands Dr #D11,METRO TRAM,144.938754,-37.814345
18039,NewQuay Prom/Docklands Dr #D10,METRO TRAM,144.941509,-37.813312
18040,Docklands Stadium/La Trobe St  #D1,METRO TRAM,144.946403,-37.814605
18045,Melbourne Central Station/La Trobe St  #5,METRO TRAM,144.961026,-37.810353
18046,Melbourne Central & State Library stations/La Trobe St (Melb... #6,METRO TRAM,144.964792,-37.809283
18049,Victoria St/La Trobe St #9,METRO TRAM,144.970266,-37.807656
18050,Nicholson St/Victoria Pde #10,METRO TRAM,144.972828,-37.807862
18051,St Vincents Plaza/Victoria Pde #12,METRO TRAM,144.976328,-37.808211
18052,Central Pier/Harbour Esp #D2,METRO TRAM,144.944901,-37.814705
18053,Stadium Precinct - Bourke St/Harbour Esp #D3,METRO TRAM,144.946246,-37.817819
18054,Docklands Park/Harbour Esp #D4,METRO TRAM,144.947610,-37.821466
18055,South Wharf/Wurundjeri Way #D5,METRO TRAM,144.951213,-37.821835
18056,Flinders Street West/Flinders St #D6,METRO TRAM,144.953608,-37.821471
18059,Haines St/Abbotsford St #16,METRO TRAM,144.946344,-37.798284
18060,Arden St/Abbotsford St #15,METRO TRAM,144.945849,-37.800997
18061,Queensberry St/Abbotsford St #14,METRO TRAM,144.945628,-37.802390
18064,Elliott Ave/Royal Park #24,METRO TRAM,144.949751,-37.788016
18065,State Netball Hockey Centre/Royal Park #25,METRO TRAM,144.948848,-37.784539
18066,Melbourne Zoo/Royal Park #26,METRO TRAM,144.949219,-37.782617
18067,Royal Park Station/Royal Park #27,METRO TRAM,144.951360,-37.780753
18068,Park St/Royal Park #28,METRO TRAM,144.949804,-37.777067
18069,Brunswick Rd/Grantham St #29,METRO TRAM,144.948915,-37.775538
18071,Union Square Shopping Centre/Grantham St #30,METRO TRAM,144.949539,-37.772259
18072,Grantham St/Dawson St #31,METRO TRAM,144.949532,-37.770051
18075,Smith St/Melville Rd #34,METRO TRAM,144.943319,-37.767311
18076,Victoria St/Melville Rd #35,METRO TRAM,144.943890,-37.764708
18077,Hope St/Melville Rd #36,METRO TRAM,144.944384,-37.762040
18078,Albion St/Melville Rd #37,METRO TRAM,144.944991,-37.758563
18079,Jacobs Reserve/Melville Rd #38,METRO TRAM,144.945385,-37.756623
18081,Moreland Rd/Melville Rd #40,METRO TRAM,144.945901,-37.753163
18083,Reynard St/Melville Rd #42,METRO TRAM,144.944556,-37.746399
18084,Princes Tce/Melville Rd #43,METRO TRAM,144.944999,-37.743928
18085,Brearley Pde/Melville Rd #44,METRO TRAM,144.945404,-37.741592
18086,Bell St/Melville Rd #45,METRO TRAM,144.945592,-37.740117
18087,Market St/Flinders St #3,METRO TRAM,144.961797,-37.819063
18089,Elizabeth St/Flinders St #4,METRO TRAM,144.964626,-37.818238
18090,Swanston St/Flinders St #5,METRO TRAM,144.967132,-37.817560
18091,Russell St/Flinders St #6,METRO TRAM,144.970844,-37.816426
18092,Spring St/Flinders St #8,METRO TRAM,144.974542,-37.815363
18093,Lansdowne St/Wellington Pde #9,METRO TRAM,144.977164,-37.815453
18094,Jolimont Rd/Wellington Pde #10,METRO TRAM,144.979791,-37.815750
18095,Jolimont Station-MCG/Wellington Pde #11,METRO TRAM,144.984775,-37.816304
18097,Simpson St/Wellington Pde #13,METRO TRAM,144.986983,-37.816540
18098,Punt Rd/Wellington Pde #14,METRO TRAM,144.989675,-37.817388
18099,Punt Rd/Bridge Rd #14,METRO TRAM,144.990217,-37.817533
18100,Simpson St/Wellington Pde #13,METRO TRAM,144.986970,-37.816603
18102,Jolimont Station-MCG/Wellington Pde #11,METRO TRAM,144.983833,-37.816261
18103,Jolimont Rd/Wellington Pde #10,METRO TRAM,144.979325,-37.815769
18104,Lansdowne St/Wellington Pde #9,METRO TRAM,144.976664,-37.815471
18105,Spring St/Flinders St #8,METRO TRAM,144.974174,-37.815537
18108,Rod Laver Arena/MCG Gates 1-3 #7B,METRO TRAM,144.979130,-37.819587
18116,MCG Gates 4-7/John Cain Arena #7C,METRO TRAM,144.983530,-37.822384
18118,Olympic Boulevard #7D,METRO TRAM,144.986857,-37.824135
18155,Olympic Boulevard #7D,METRO TRAM,144.986751,-37.823827
18161,MCG Gates 4-7/John Cain Arena #7C,METRO TRAM,144.982798,-37.822137
18172,Rod Laver Arena/MCG Gates 1-3 #7B,METRO TRAM,144.978421,-37.819350
18174,Russell St/Flinders St #6,METRO TRAM,144.970292,-37.816659
18175,Swanston St/Flinders St #5,METRO TRAM,144.966491,-37.817756
18176,Elizabeth St/Flinders St #4,METRO TRAM,144.964280,-37.818412
18178,Market St/Flinders St #3,METRO TRAM,144.961279,-37.819306
18179,Victoria Police Centre/Flinders St #D6,METRO TRAM,144.953215,-37.821726
18180,South Wharf/Wurundjeri Way #D5,METRO TRAM,144.950913,-37.822001
18181,Docklands Park/Harbour Esp #D4,METRO TRAM,144.947501,-37.821725
18182,Stadium Precinct - Bourke St/Harbour Esp #D3,METRO TRAM,144.945960,-37.817463
18183,Central Pier/Harbour Esp #D2,METRO TRAM,144.944584,-37.814249
18184,Clarendon St/Whiteman St #125,METRO TRAM,144.956651,-37.825660
18185,Casino/MCEC/Clarendon St #124A,METRO TRAM,144.956057,-37.823289
18186,Batman Park/Spencer St #124,METRO TRAM,144.955265,-37.821554
18187,Southern Cross Railway Station/Spencer St #122,METRO TRAM,144.953786,-37.818320
18189,Lonsdale St/Spencer St #120,METRO TRAM,144.952381,-37.815313
18190,La Trobe St/Spencer St #119,METRO TRAM,144.951502,-37.813405
18192,Lonsdale St/Spencer St #120,METRO TRAM,144.952311,-37.814960
18194,Southern Cross Railway Station/Spencer St #122,METRO TRAM,144.954035,-37.818757
18196,Batman Park/Spencer St #124,METRO TRAM,144.955406,-37.821773
18197,Casino/MCEC/Clarendon St #124A,METRO TRAM,144.956310,-37.823591
18199,Bourke St/William St #5,METRO TRAM,144.958250,-37.815874
18201,Flagstaff Railway Station/William St #7,METRO TRAM,144.956517,-37.811996
18203,Victoria St/Peel St #10,METRO TRAM,144.956029,-37.805391
18204,Victoria St/Peel St #10,METRO TRAM,144.956077,-37.805698
18205,Queen Victoria Market/Peel St #9,METRO TRAM,144.955779,-37.807442
18206,Queen Victoria Market/Peel St #9,METRO TRAM,144.955751,-37.807216
18208,Flagstaff Railway Station/William St #7,METRO TRAM,144.956799,-37.812461
18210,Bourke St/William St #5,METRO TRAM,144.958160,-37.815440
18211,Collins St/William St #4,METRO TRAM,144.959092,-37.817457
18214,Flinders St/Queens Bridge St #1,METRO TRAM,144.961240,-37.819513
18215,Casino/Southbank/Queens Bridge St #115,METRO TRAM,144.961225,-37.822117
18217,York St/Kings Way #117,METRO TRAM,144.964230,-37.829766
18219,Wells St/Park St #119,METRO TRAM,144.969816,-37.832800
18221,Wells St/Park St #119,METRO TRAM,144.969802,-37.832890
18222,Sturt St/Kings Way #118,METRO TRAM,144.965375,-37.831074
18224,Kings Way/Sturt St #20,METRO TRAM,144.965334,-37.830091
18225,Miles St/Sturt St #19,METRO TRAM,144.965755,-37.828431
18226,Grant St/Sturt St #18,METRO TRAM,144.966634,-37.825779
18227,Arts Precinct/Sturt St #17,METRO TRAM,144.967223,-37.823789
18229,Arts Precinct/Sturt St #17,METRO TRAM,144.967180,-37.824094
18230,Grant St/Sturt St #18,METRO TRAM,144.966664,-37.825924
18231,Miles St/Sturt St #19,METRO TRAM,144.966057,-37.828184
18232,Kings Way/Sturt St #20,METRO TRAM,144.965390,-37.830119
18233,City Rd/Kings Way #116,METRO TRAM,144.960577,-37.826260
18341,Grattan St/Church St #24,METRO TRAM,145.018607,-37.817906
18342,Brook St/Church St #25,METRO TRAM,145.020602,-37.815921
18343,Barkers Rd/Church St #26,METRO TRAM,145.023252,-37.813253
18347,Pakington St/High St #34,METRO TRAM,145.033837,-37.805617
18348,Cobden St/High St #35,METRO TRAM,145.035547,-37.804987
18349,Parkhill Rd/High St #36,METRO TRAM,145.039755,-37.803489
18350,Kew Cemetery/High St #37,METRO TRAM,145.042564,-37.802473
18351,Victoria Park/High St #38,METRO TRAM,145.045981,-37.801259
18352,Harp Rd/High St #39,METRO TRAM,145.050436,-37.799413
18353,Harp Village/High St #40,METRO TRAM,145.052024,-37.798628
18354,Clyde St/High St #41,METRO TRAM,145.054758,-37.797439
18355,Irymple Ave/High St #42,METRO TRAM,145.057159,-37.796397
18356,Kew High School/High St #43,METRO TRAM,145.061089,-37.794650
18357,Burke Rd/High St #44,METRO TRAM,145.063662,-37.793530
18359,Wattle Ave/Doncaster Rd #46,METRO TRAM,145.067450,-37.792835
18360,North Balwyn Shopping Centre/Doncaster Rd #47,METRO TRAM,145.071440,-37.792712
18361,Sunburst Ave/Doncaster Rd #48,METRO TRAM,145.074266,-37.793217
18362,Cityview Rd/Doncaster Rd #49,METRO TRAM,145.077466,-37.793756
18363,Hill Rd/Doncaster Rd #50,METRO TRAM,145.081189,-37.794259
18364,St Kilda Primary School/Brighton Rd #36,METRO TRAM,144.988345,-37.870120
18365,Wimbledon Ave/Brighton Rd #38,METRO TRAM,144.990078,-37.872881
18367,Glen Eira Rd/Brighton Rd #39,METRO TRAM,144.992018,-37.875960
18368,Scott St/Brighton Rd #40,METRO TRAM,144.993892,-37.878948
18369,Coleridge St/Brighton Rd #41,METRO TRAM,144.995080,-37.880842
18370,Hotham St/Brighton Rd #42,METRO TRAM,144.996344,-37.882864
18371,Brighton Rd/Glenhuntly Rd #43,METRO TRAM,144.997578,-37.883904
18372,Elsternwick Railway Station/Glenhuntly Rd #44,METRO TRAM,145.000557,-37.884306
18373,Elsternwick Shopping Centre/Glenhuntly Rd #45,METRO TRAM,145.003945,-37.884751
18374,Orrong Rd/Glenhuntly Rd #46,METRO TRAM,145.006211,-37.885051
18375,Shoobra Rd/Glenhuntly Rd #47,METRO TRAM,145.009113,-37.885388
18376,Parkside St/Glenhuntly Rd #48,METRO TRAM,145.012241,-37.885756
18392,Kooyong Rd/Glenhuntly Rd #49,METRO TRAM,145.015086,-37.886102
18393,Royal Pde/Glenhuntly Rd #50,METRO TRAM,145.018259,-37.886498
18394,Hawthorn Rd/Glenhuntly Rd #51,METRO TRAM,145.022226,-37.886988
18395,Jasmine St/Glenhuntly Rd #52,METRO TRAM,145.024141,-37.887218
18396,Glenhuntly Tram Depot/Glenhuntly Rd #53,METRO TRAM,145.027110,-37.887611
18397,Bambra Rd/Glenhuntly Rd #54,METRO TRAM,145.028900,-37.887839
18398,Fallon St/Glenhuntly Rd #55,METRO TRAM,145.030986,-37.888108
18399,Kean St/Glenhuntly Rd #56,METRO TRAM,145.033433,-37.888419
18400,Laura St/Glenhuntly Rd #57,METRO TRAM,145.035485,-37.888670
18401,Booran Rd/Glenhuntly Rd #58,METRO TRAM,145.037808,-37.888961
18403,Glenhuntly Shops/Glenhuntly Rd #60,METRO TRAM,145.040767,-37.889308
18404,Glen Huntly Railway Station/Glen Huntly Rd  #61,METRO TRAM,145.042750,-37.889548
18405,Grange Rd/Glenhuntly Rd #62,METRO TRAM,145.045040,-37.889838
18406,Maroona Rd/Glenhuntly Rd #63,METRO TRAM,145.047658,-37.890143
18407,Mernda Ave/Glenhuntly Rd #64,METRO TRAM,145.049903,-37.890406
18408,Mimosa Rd/Glenhuntly Rd #65,METRO TRAM,145.052192,-37.890714
18409,Glenhuntly Rd/Truganini Rd #66,METRO TRAM,145.054047,-37.891069
18410,Centre Rd/Truganini Rd #67,METRO TRAM,145.054369,-37.892697
18411,Carnegie/Truganini Rd #68,METRO TRAM,145.055805,-37.893865
18412,East Brighton/Hawthorn Rd #68,METRO TRAM,145.016890,-37.914222
18413,Howell St/Hawthorn Rd #67,METRO TRAM,145.017395,-37.911094
18414,Union St/Hawthorn Rd #66,METRO TRAM,145.017765,-37.908730
18415,Davey Ave/Hawthorn Rd #65,METRO TRAM,145.018141,-37.906574
18416,Taylor St/Hawthorn Rd #64,METRO TRAM,145.018595,-37.904094
18417,North Rd/Hawthorn Rd #63,METRO TRAM,145.019072,-37.901570
18418,Gardenvale Rd/Hawthorn Rd #62,METRO TRAM,145.019525,-37.899496
18419,Raynes St/Hawthorn Rd #61,METRO TRAM,145.020067,-37.896702
18420,Dover St/Hawthorn Rd #60,METRO TRAM,145.020372,-37.895058
18421,Princes Park/Hawthorn Rd #59,METRO TRAM,145.020685,-37.893135
18422,Sycamore St/Hawthorn Rd #58,METRO TRAM,145.021328,-37.889938
18423,Glenhuntly Rd/Hawthorn Rd #57,METRO TRAM,145.021848,-37.887081
18424,Lockhart St/Hawthorn Rd #56,METRO TRAM,145.022347,-37.884584
18425,Sylverly Gr/Hawthorn Rd #55,METRO TRAM,145.022719,-37.882580
18426,Glen Eira Rd/Hawthorn Rd #54,METRO TRAM,145.023205,-37.880128
18427,Crotonhurst Ave/Hawthorn Rd #53,METRO TRAM,145.023719,-37.877488
18428,Halstead St/Hawthorn Rd #52,METRO TRAM,145.024154,-37.875251
18429,Balaclava Rd/Hawthorn Rd #51,METRO TRAM,145.024604,-37.872888
18430,Inkerman Rd/Hawthorn Rd #50,METRO TRAM,145.025189,-37.869699
18431,Wanda Rd/Hawthorn Rd #49,METRO TRAM,145.025519,-37.867992
18432,Dandenong Rd/Hawthorn Rd #48A,METRO TRAM,145.025904,-37.865899
18437,Bailey Ave/Dandenong Rd #44,METRO TRAM,145.023677,-37.864618
18438,Matlock Ct/Dandenong Rd #43,METRO TRAM,145.021913,-37.863822
18439,Kooyong Rd/Dandenong Rd #42,METRO TRAM,145.018834,-37.862509
18441,Wattletree Rd/Dandenong Rd #40,METRO TRAM,145.014696,-37.860808
18443,Orrong Rd/Dandenong Rd #38,METRO TRAM,145.010834,-37.860301
18444,Lansdowne Rd/Dandenong Rd #37,METRO TRAM,145.007278,-37.859827
18445,Alexandra St/Dandenong Rd #36,METRO TRAM,145.004299,-37.859425
18446,Williams Rd/Dandenong Rd #35,METRO TRAM,145.001649,-37.859073
18447,Westbury St/Dandenong Rd #34,METRO TRAM,144.997538,-37.858508
18448,Hornby St/Dandenong Rd #33,METRO TRAM,144.995748,-37.858279
18449,Chapel St/Dandenong Rd #32,METRO TRAM,144.991691,-37.857426
18450,Casino/Southbank/Queens Bridge St #115,METRO TRAM,144.961225,-37.821711
18451,Darling Rd/Waverley Rd #64,METRO TRAM,145.058765,-37.877269
18452,Hughes St/Waverley Rd #63,METRO TRAM,145.056905,-37.877103
18453,Macgregor St/Waverley Rd #62,METRO TRAM,145.055001,-37.876873
18454,Tennyson St/Waverley Rd #61,METRO TRAM,145.051080,-37.876376
18455,Burke Rd/Waverley Rd #60,METRO TRAM,145.048326,-37.876051
18456,Dandenong Rd/Waverley Rd #59,METRO TRAM,145.045069,-37.875844
18457,Caulfield Railway Station/Derby Rd #57,METRO TRAM,145.041939,-37.876404
18459,Caulfield Racecourse/Normanby Rd #56,METRO TRAM,145.039102,-37.875357
18460,Balaclava Rd/Normanby Rd #55,METRO TRAM,145.038135,-37.874494
18461,Kambrook Rd/Balaclava Rd #54,METRO TRAM,145.036132,-37.874145
18462,Caulfield Park/Balaclava Rd #53,METRO TRAM,145.032041,-37.873644
18463,Caulfield Park Bowling Club/Balaclava Rd #52,METRO TRAM,145.028144,-37.873137
18464,Hawthorn Rd/Balaclava Rd #51,METRO TRAM,145.024947,-37.872795
18465,Flinders St/Queens Bridge St #1,METRO TRAM,144.961106,-37.819429
18468,Caulfield Junior College/Balaclava Rd #47,METRO TRAM,145.021175,-37.872299
18469,Collins St/William St #4,METRO TRAM,144.959173,-37.817819
18479,Wharton St/Whitehorse Rd #50,METRO TRAM,145.091376,-37.814106
18481,Dorcas St/Eastern Rd #22,METRO TRAM,144.964957,-37.832230
18482,Moray St/Park St #23,METRO TRAM,144.963850,-37.834472
18483,Clarendon St/Park St #24,METRO TRAM,144.961308,-37.835203
18484,Cecil St/Park St #25,METRO TRAM,144.958912,-37.835946
18485,Maribyrnong Park/Maribyrnong Rd #41,METRO TRAM,144.902571,-37.770297
18486,Clyde St/Raleigh Rd #42,METRO TRAM,144.899087,-37.769829
18487,Van Ness Ave/Raleigh Rd #43,METRO TRAM,144.896122,-37.769506
18488,Warrs Rd/Raleigh Rd #44,METRO TRAM,144.892184,-37.769057
18489,Maribyrnong Community Centre/Raleigh Rd #45,METRO TRAM,144.889548,-37.768739
18490,Rosamond Rd/Raleigh Rd #46,METRO TRAM,144.887157,-37.769003
18491,Wests Rd/Raleigh Rd #48,METRO TRAM,144.882083,-37.769380
18492,Highpoint Shopping Centre/Wests Rd #49,METRO TRAM,144.882266,-37.773286
18493,Williamson Rd/Wests Rd #50,METRO TRAM,144.881992,-37.774930
18494,Williamson Rd/Rosamond Rd #51,METRO TRAM,144.885643,-37.776293
18495,River St/Rosamond Rd #52,METRO TRAM,144.885206,-37.778502
18496,Maribyrnong College/River St #53,METRO TRAM,144.888094,-37.779545
18497,Gordon St/River St #54,METRO TRAM,144.891240,-37.779917
18498,Lyric St/Gordon St #55,METRO TRAM,144.891348,-37.782118
18499,Edgewater Square/Gordon St #56,METRO TRAM,144.890873,-37.784444
18500,Titch St/Gordon St #57,METRO TRAM,144.890068,-37.788800
18501,Ballarat Rd/Gordon St #58,METRO TRAM,144.889723,-37.790551
18505,Droop St/Ballarat Rd #59,METRO TRAM,144.893511,-37.792313
18506,Tiernan St/Droop St #60,METRO TRAM,144.895489,-37.794619
18507,Geelong Rd/Droop St #61,METRO TRAM,144.896764,-37.796138
18508,Nicholson St/Droop St #62,METRO TRAM,144.899412,-37.799276
18509,Leeds St/Hopkins St #63,METRO TRAM,144.900917,-37.799853
18511,Chaucer St/Ascot Vale Rd #33,METRO TRAM,144.924443,-37.770053
18512,Maribyrnong Rd/Ascot Vale Rd #34,METRO TRAM,144.924024,-37.772452
18513,Moore St/Maribyrnong Rd #35,METRO TRAM,144.921234,-37.772340
18515,Union Rd/Maribyrnong Rd #37,METRO TRAM,144.916322,-37.771811
18516,Ferguson St/Maribyrnong Rd #38,METRO TRAM,144.912757,-37.771415
18517,Bowen St/Maribyrnong Rd #39,METRO TRAM,144.909180,-37.771027
18518,Epsom Rd/Maribyrnong Rd #40,METRO TRAM,144.905672,-37.770631
18519,Maribyrnong Rd/Union Rd #37,METRO TRAM,144.916070,-37.771870
18520,St Leonards Rd/Union Rd #36,METRO TRAM,144.915780,-37.773703
18521,Munro St/Union Rd #35,METRO TRAM,144.915395,-37.776103
18522,Burrowes St/Union Rd #34,METRO TRAM,144.914949,-37.778627
18523,Melbourne Showgrounds/Epsom Rd #33,METRO TRAM,144.914845,-37.779932
18524,Sandown Rd/Epsom Rd #32,METRO TRAM,144.916675,-37.782668
18525,Racing Victoria/Epsom Rd #31,METRO TRAM,144.918204,-37.784425
18526,Flemington Racecourse/Epsom Rd #30,METRO TRAM,144.919786,-37.785913
18527,Flemington Racecourse/Racecourse Rd #29,METRO TRAM,144.921889,-37.787446
18528,Smithfield Rd/Racecourse Rd #28,METRO TRAM,144.925345,-37.787741
18529,Newmarket Plaza/Racecourse Rd #26,METRO TRAM,144.928390,-37.788074
18530,Wellington St/Racecourse Rd #25,METRO TRAM,144.930460,-37.788354
18531,Collett St/Racecourse Rd #24,METRO TRAM,144.933522,-37.788507
18532,Stubbs St/Racecourse Rd #23,METRO TRAM,144.935480,-37.788749
18533,Boundary Rd/Racecourse Rd #22,METRO TRAM,144.940145,-37.789209
18536,Abbotsford St Interchange/Abbotsford St #19,METRO TRAM,144.947163,-37.793729
18539,Haines St/Abbotsford St #16,METRO TRAM,144.946319,-37.797968
18540,Arden St/Abbotsford St #15,METRO TRAM,144.945835,-37.800672
18541,Abbotsford St/Queensberry St #14,METRO TRAM,144.945802,-37.802663
18544,Elliott Ave/Royal Park #24,METRO TRAM,144.949619,-37.787878
18545,State Netball Hockey Centre/Royal Park #25,METRO TRAM,144.948670,-37.784383
18546,Melbourne Zoo/Royal Park #26,METRO TRAM,144.949282,-37.782375
18547,Royal Park Station/Royal Park #27,METRO TRAM,144.950925,-37.780872
18548,Park St/Royal Park #28,METRO TRAM,144.949490,-37.776917
18550,Union Square Shopping Centre/Grantham St #30,METRO TRAM,144.949318,-37.772445
18551,Dawson St/Grantham St #31,METRO TRAM,144.949741,-37.770298
18553,Daly St/Dawson St #33,METRO TRAM,144.944425,-37.769593
18554,Smith St/Melville Rd #34,METRO TRAM,144.943095,-37.767614
18555,Victoria St/Melville Rd #35,METRO TRAM,144.943680,-37.764912
18556,Hope St/Melville Rd #36,METRO TRAM,144.944154,-37.762162
18557,Albion St/Melville Rd #37,METRO TRAM,144.944771,-37.758740
18560,Moreland Rd/Melville Rd #40,METRO TRAM,144.945655,-37.753429
18563,Princes Tce/Melville Rd #43,METRO TRAM,144.944767,-37.744122
18564,Brearley Pde/Melville Rd #44,METRO TRAM,144.945133,-37.741966
18566,Balwyn Rd/Doncaster Rd #51,METRO TRAM,145.084631,-37.794648
18567,Dight Ave/Doncaster Rd #50,METRO TRAM,145.080936,-37.794372
18568,Buchanan Ave/Doncaster Rd #49,METRO TRAM,145.077722,-37.793941
18569,Osburn Ave/Doncaster Rd #48,METRO TRAM,145.074567,-37.793412
18570,North Balwyn Shopping Centre/Doncaster Rd #47,METRO TRAM,145.070724,-37.792727
18571,Wattle Ave/Doncaster Rd #46,METRO TRAM,145.067401,-37.793006
18573,Ferrars St/Park St #26,METRO TRAM,144.956405,-37.836632
18574,Kew High School/High St #43,METRO TRAM,145.061349,-37.794700
18575,Woodlands Ave/High St #42,METRO TRAM,145.057672,-37.796324
18576,Station St/High St #41,METRO TRAM,145.053927,-37.797966
18577,Harp Village/High St #40,METRO TRAM,145.052192,-37.798721
18578,Harp Rd/High St #39,METRO TRAM,145.050273,-37.799564
18579,Victoria Park/High St #38,METRO TRAM,145.046172,-37.801316
18580,Kew Cemetery/High St #37,METRO TRAM,145.042652,-37.802582
18581,Gladstone St/High St #36,METRO TRAM,145.040014,-37.803539
18582,Charles St/High St #35,METRO TRAM,145.035977,-37.805012
18583,Union St/High St #34,METRO TRAM,145.034166,-37.805640
18584,Kew Shopping Centre/High St #33,METRO TRAM,145.031311,-37.806674
18588,Brook St/Church St #25,METRO TRAM,145.020982,-37.815756
18589,Hill St/Church St #24,METRO TRAM,145.018753,-37.817971
18591,Victoria St/Church St #65,METRO TRAM,145.000597,-37.810915
18592,Elizabeth St/Church St #64,METRO TRAM,145.000165,-37.812592
18593,Tweedie Pl/Church St #63,METRO TRAM,144.999880,-37.814318
18594,Highett St/Church St #62,METRO TRAM,144.999574,-37.815962
18595,Bridge Rd/Church St #61,METRO TRAM,144.999079,-37.818729
18596,Abinger St/Church St #60,METRO TRAM,144.998810,-37.820302
18597,St Ignatius Church/Church St #59,METRO TRAM,144.998541,-37.821838
18598,Gipps St/Church St #58,METRO TRAM,144.998163,-37.824058
18599,Swan St/Church St #57,METRO TRAM,144.997864,-37.825873
18601,Adelaide St/Church St #55,METRO TRAM,144.997269,-37.828972
18602,Cotter St/Church St #54,METRO TRAM,144.997057,-37.830500
18603,Howard St/Church St #53,METRO TRAM,144.996688,-37.832792
18605,Malcolm St/Chapel St #51,METRO TRAM,144.996019,-37.836962
18606,Toorak Rd/Chapel St #50,METRO TRAM,144.995503,-37.839648
18607,Arthur St/Chapel St #49,METRO TRAM,144.995086,-37.842020
18608,Cliff St/Chapel St #48,METRO TRAM,144.994651,-37.843833
18609,Commercial Rd/Chapel St #47,METRO TRAM,144.994032,-37.846976
18610,Chatham St/Chapel St #46,METRO TRAM,144.993678,-37.849106
18611,High St/Chapel St #45,METRO TRAM,144.993283,-37.851956
18612,Duke St/Chapel St #44,METRO TRAM,144.992827,-37.854102
18613,Windsor Railway Station/Chapel St #43,METRO TRAM,144.992451,-37.856240
18614,Dandenong Rd/Chapel St #42,METRO TRAM,144.992155,-37.857921
18615,St Michaels Grammar School/Chapel St #41,METRO TRAM,144.991873,-37.859529
18616,Alma Rd/Chapel St #40,METRO TRAM,144.991510,-37.861577
18617,Argyle St/Chapel St #39,METRO TRAM,144.991188,-37.863392
18618,Inkerman St/Chapel St #38,METRO TRAM,144.990791,-37.865440
18619,Chapel St/Carlisle St #37,METRO TRAM,144.990135,-37.868250
18620,St Kilda Town Hall/Carlisle St #36,METRO TRAM,144.988685,-37.868090
18621,Carlisle St/Chapel St #37,METRO TRAM,144.990231,-37.868477
18622,Brighton Rd/Chapel St #36,METRO TRAM,144.989727,-37.871153
18623,St Kilda Rd/Carlisle St #35,METRO TRAM,144.986566,-37.867828
18624,Greeves St/Carlisle St #34,METRO TRAM,144.984006,-37.867478
18625,Barkly St/Carlisle St #33,METRO TRAM,144.981085,-37.867067
18632,Balaclava Station/Carlisle St #38,METRO TRAM,144.994235,-37.868806
18633,Orange Gr/Carlisle St #39,METRO TRAM,144.996513,-37.869070
